,median,lower,upper,cases,one,hl-0.5,hl0.0,hl0.5,hl1.5,hl2.0,hl2.5,hl3.0,hl3.5
2020-07-30,1.4228456913827654,0.5410821643286573,2.2645290581162323,52.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-07-31,1.5230460921843687,0.6813627254509018,2.3246492985971945,57.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-01,1.4829659318637274,0.6613226452905812,2.244488977955912,59.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-02,1.062124248496994,0.280561122244489,1.8236472945891782,54.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-03,1.122244488977956,0.3406813627254509,1.8637274549098195,61.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-04,1.2625250501002003,0.48096192384769537,1.9839679358717435,68.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-05,1.6232464929859718,0.9018036072144289,2.3246492985971945,78.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-06,1.6432865731462925,0.9819639278557114,2.3046092184368736,89.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-07,1.783567134268537,1.1623246492985972,2.4048096192384767,107.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-08,1.5831663326653307,1.002004008016032,2.164328657314629,111.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-09,1.3026052104208417,0.7414829659318637,1.8637274549098195,108.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-10,1.2024048096192383,0.6412825651302605,1.7434869739478958,120.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-11,1.3026052104208417,0.7615230460921844,1.8436873747494988,132.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-12,1.4028056112224447,0.8817635270541082,1.9238476953907815,138.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-13,1.342685370741483,0.8416833667334669,1.8436873747494988,147.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-14,1.2625250501002003,0.7615230460921844,1.7434869739478958,154.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-15,1.3026052104208417,0.8216432865731462,1.7635270541082164,165.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-16,1.2625250501002003,0.781563126252505,1.7034068136272544,171.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-17,0.8817635270541082,0.4008016032064128,1.342685370741483,143.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-18,0.6813627254509018,0.2004008016032064,1.1623246492985972,137.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-19,0.501002004008016,0.08016032064128256,1.002004008016032,130.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-20,0.721442885771543,0.22044088176352705,1.222444889779559,122.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-21,0.6412825651302605,0.1402805611222445,1.1623246492985972,111.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-22,0.6813627254509018,0.16032064128256512,1.222444889779559,109.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-23,0.6613226452905812,0.1402805611222445,1.222444889779559,101.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-24,0.781563126252505,0.2004008016032064,1.342685370741483,98.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-25,0.7414829659318637,0.16032064128256512,1.3226452905811623,94.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-26,0.8016032064128256,0.2004008016032064,1.3827655310621243,90.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-27,0.7615230460921844,0.18036072144288576,1.3827655310621243,86.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-28,0.8216432865731462,0.2004008016032064,1.442885771543086,85.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-29,0.8216432865731462,0.2004008016032064,1.442885771543086,81.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-30,0.9418837675350701,0.280561122244489,1.56312625250501,83.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-08-31,0.9619238476953907,0.3006012024048096,1.5831663326653307,83.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-01,1.122244488977956,0.4609218436873747,1.7434869739478958,87.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-02,1.222444889779559,0.5811623246492986,1.8236472945891782,94.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-03,1.4028056112224447,0.8016032064128256,2.004008016032064,105.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-04,1.5430861723446894,0.9619238476953907,2.1042084168336674,119.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-05,1.6232464929859718,1.0821643286573146,2.164328657314629,135.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-06,1.5430861723446894,1.0220440881763526,2.0440881763527052,145.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-07,1.5430861723446894,1.0420841683366733,2.024048096192385,163.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-08,1.5230460921843687,1.062124248496994,1.9839679358717435,182.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-09,1.5430861723446894,1.1022044088176353,1.9839679358717435,200.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-10,1.503006012024048,1.0821643286573146,1.9238476953907815,219.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-11,1.4629258517034067,1.062124248496994,1.8637274549098195,239.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-12,1.4829659318637274,1.0821643286573146,1.8436873747494988,263.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-13,1.4829659318637274,1.122244488977956,1.8436873747494988,289.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-14,1.4228456913827654,1.062124248496994,1.7635270541082164,306.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-15,1.342685370741483,1.002004008016032,1.6633266533066131,321.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-16,1.0420841683366733,0.7014028056112224,1.3627254509018036,296.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-17,1.1823647294589177,0.8617234468937875,1.503006012024048,340.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
2020-09-18,1.222444889779559,0.9018036072144289,1.5430861723446894,365.0,1,-0.5,0.0,0.5,1.5,2.0,2.5,3.0,3.5
