,median,lower,upper,cases,one,hl-1.0,hl0.0,hl2.0,hl3.0,hl4.0,hl5.0,hl6.0
2020-08-08,1.062124248496994,0.9018036072144289,1.222444889779559,1356.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-09,1.1623246492985972,1.002004008016032,1.3226452905811623,1400.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-10,1.0821643286573146,0.9218436873747494,1.2424849699398797,1398.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-11,0.9619238476953907,0.8016032064128256,1.1022044088176353,1320.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-12,0.781563126252505,0.6212424849699398,0.9418837675350701,1235.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-13,0.6613226452905812,0.501002004008016,0.8416833667334669,1154.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-14,0.6813627254509018,0.501002004008016,0.8617234468937875,1101.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-15,0.7615230460921844,0.5811623246492986,0.9218436873747494,1073.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-16,0.8617234468937875,0.6813627254509018,1.0220440881763526,1061.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-17,0.9418837675350701,0.7615230460921844,1.1022044088176353,1060.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-18,0.9819639278557114,0.8016032064128256,1.1623246492985972,1068.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-19,0.9819639278557114,0.8016032064128256,1.1623246492985972,1050.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-20,0.9418837675350701,0.7615230460921844,1.122244488977956,1029.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-21,0.8817635270541082,0.7014028056112224,1.062124248496994,999.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-22,0.9018036072144289,0.7014028056112224,1.0821643286573146,987.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-08-23,0.9018036072144289,0.721442885771543,1.0821643286573146,972.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
