,median,lower,upper,cases,one,hl-1.0,hl0.0,hl2.0,hl3.0,hl4.0,hl5.0,hl6.0
2020-07-08,0.9218436873747494,0.04008016032064128,2.4849699398797593,10.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-09,1.1422845691382766,0.08016032064128256,2.7655310621242486,10.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-10,1.3827655310621243,0.12024048096192384,3.0260521042084165,12.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-11,1.6032064128256511,0.2004008016032064,3.186372745490982,14.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-12,1.6633266533066131,0.24048096192384769,3.1663326653306614,15.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-13,1.4829659318637274,0.2004008016032064,2.905811623246493,16.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-14,1.5430861723446894,0.24048096192384769,2.905811623246493,19.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-15,1.4829659318637274,0.24048096192384769,2.785571142284569,20.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-16,1.282565130260521,0.16032064128256512,2.5450901803607215,19.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-17,1.122244488977956,0.1002004008016032,2.344689378757515,20.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-18,1.0420841683366733,0.1002004008016032,2.2645290581162323,20.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
2020-07-19,1.1022044088176353,0.12024048096192384,2.344689378757515,20.0,1,-1.0,0.0,2.0,3.0,4.0,5.0,6.0
